,index,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative,costs
443,444,vec_similairy,8,8,poly,sentence-based,n50_de_rma,"[4 0 1 0 1 0 0 1 0 5 0 7 0 0 0 6 3 2 6 2 6 6 6 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 2 0]",1022.0,106.0,2.0,30.0,992.0,"(37.84641769246435, 12.00654177630083)"
444,445,vec_similairy,8,8,linear,word-based,n50_de_rma,"[0, 1, 0, 5, 0, 7, 0, 0, 1, 0, 0, 2, 0, 6, 6, 3, 4, 2, 0, 2, 7, 7, 7, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 1, 0, 5, 0, 0, 2, 1, 6, 1, 3, 7]",646.0,78.0,4.0,58.0,588.0,"(83.546333414265206, 23.838948312521506)"
445,446,vec_similairy,8,8,linear,sentence-based,n50_de_rma,"[4 0 0 0 7 0 0 7 0 6 0 1 0 0 0 0 5 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 7 0 0 0 0 0 2 0]",1444.0,118.0,1.0,18.0,1426.0,"(37.323329423882463, 6.636825302001613)"
446,447,vec_similairy,8,8,cosine,word-based,n50_de_rma,"[4, 5, 4, 0, 4, 7, 4, 4, 5, 4, 4, 6, 5, 3, 3, 2, 1, 4, 0, 4, 7, 7, 7, 4, 5, 5, 4, 4, 4, 5, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4, 3, 6, 5, 3, 5, 4, 3]",712.0,86.0,3.0,50.0,662.0,"(83.071666020151625, 23.41655318848921)"
447,448,vec_similairy,8,8,cosine,sentence-based,n50_de_rma,"[6 7 3 0 3 0 7 3 0 1 7 4 7 7 7 2 2 0 2 5 2 2 2 7 0 0 0 0 7 7 7 0 6 0 7 7 0
 7 6 7 0 0 3 7 7 7 7 7 5 7]",612.0,80.0,3.5,56.0,556.0,"(38.048266704625625, 18.864523065634899)"
448,449,vec_similairy,10,6,nearest_neighbors,word-based,n50_de_rma,"[5, 5, 0, 4, 0, 1, 1, 6, 1, 0, 6, 6, 5, 5, 5, 2, 2, 6, 0, 6, 1, 1, 1, 6, 1, 1, 0, 1, 6, 1, 0, 0, 1, 0, 0, 4, 0, 5, 0, 1, 5, 1, 0, 5, 6, 5, 5, 1, 6, 1]",558.0,68.0,9.5,68.0,490.0,"(88.566407216809779, 24.598862290378939)"
449,450,vec_similairy,10,10,nearest_neighbors,sentence-based,n50_de_rma,"[1 6 9 0 5 6 3 5 8 5 7 1 4 3 3 0 1 5 1 5 0 0 0 8 2 4 8 7 7 4 4 7 9 8 7 2 7
 2 9 4 6 6 5 2 8 3 3 4 5 3]",284.0,58.0,5.0,78.0,206.0,"(36.801871110547097, 24.762513660842782)"
450,451,vec_similairy,10,9,precomputed,word-based,n50_de_rma,"[6, 6, 4, 7, 4, 3, 4, 4, 4, 4, 4, 9, 6, 8, 8, 0, 5, 4, 0, 4, 3, 3, 3, 9, 1, 4, 4, 4, 6, 1, 4, 4, 4, 4, 4, 7, 4, 6, 4, 1, 6, 6, 4, 6, 9, 6, 6, 3, 4, 4]",616.0,80.0,3.0,56.0,560.0,"(88.7632049763574, 25.163238200864516)"
451,452,vec_similairy,10,10,precomputed,sentence-based,n50_de_rma,"[4 4 3 0 3 8 8 3 5 8 7 0 7 4 4 1 1 0 0 9 2 2 2 0 0 6 6 6 0 4 0 6 5 6 0 4 6
 4 5 6 6 6 3 4 0 4 4 0 9 7]",358.0,70.0,3.0,66.0,292.0,"(37.661575563873043, 23.343616798253642)"
452,453,vec_similairy,10,6,rbf,word-based,n50_de_rma,"[0, 4, 6, 4, 6, 7, 4, 1, 7, 4, 1, 1, 4, 0, 0, 8, 8, 1, 0, 1, 7, 4, 4, 1, 7, 4, 6, 4, 1, 7, 4, 4, 7, 4, 4, 4, 4, 4, 6, 4, 4, 4, 6, 0, 1, 7, 4, 4, 1, 4]",664.0,70.0,6.0,66.0,598.0,"(81.666619100648958, 24.317425842957007)"
453,454,vec_similairy,10,10,rbf,sentence-based,n50_de_rma,"[7 8 3 1 3 1 1 7 1 7 4 7 8 6 6 9 7 7 7 7 9 9 9 5 0 8 1 4 0 8 0 4 2 5 0 0 4
 0 2 8 1 1 3 8 5 6 6 8 7 1]",324.0,56.0,4.0,80.0,244.0,"(36.787085969775859, 24.510691936939981)"
454,455,vec_similairy,10,6,sigmoid,word-based,n50_de_rma,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 6, 0, 0, 0, 7, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 5, 1, 1, 1, 0, 7]",1000.0,98.0,1.5,38.0,962.0,"(66.889372002761149, 22.781451445969815)"
455,456,vec_similairy,10,10,sigmoid,sentence-based,n50_de_rma,"[4 0 0 0 0 0 0 4 0 9 0 6 0 0 0 0 4 0 0 4 0 0 0 0 5 0 0 0 0 1 2 7 0 0 3 0 0
 0 0 0 0 0 0 8 0 0 0 0 4 0]",1362.0,88.0,1.0,48.0,1314.0,"(33.277434343025817, 11.199218381475301)"
456,457,vec_similairy,10,8,polynomial,word-based,n50_de_rma,"[0, 0, 2, 7, 2, 5, 1, 2, 8, 2, 2, 1, 0, 6, 1, 4, 4, 1, 0, 1, 5, 5, 5, 2, 8, 2, 2, 1, 1, 8, 1, 2, 8, 2, 2, 7, 2, 0, 2, 0, 0, 7, 2, 0, 1, 0, 0, 1, 1, 1]",474.0,74.0,4.0,62.0,412.0,"(83.908708321131343, 25.603376557035361)"
457,458,vec_similairy,10,10,polynomial,sentence-based,n50_de_rma,"[3 0 2 1 2 0 0 8 0 4 0 9 0 0 0 1 5 6 1 6 1 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0
 0 2 0 0 0 2 0 0 0 0 0 7 0]",960.0,104.0,1.0,32.0,928.0,"(38.634638788063569, 12.845971257545703)"
458,459,vec_similairy,10,9,poly,word-based,n50_de_rma,"[6, 6, 1, 5, 1, 0, 1, 1, 0, 1, 2, 2, 6, 8, 2, 9, 3, 1, 0, 1, 0, 6, 0, 2, 0, 1, 1, 1, 1, 7, 2, 1, 0, 1, 1, 5, 1, 6, 1, 7, 6, 6, 1, 6, 2, 6, 6, 2, 9, 2]",504.0,74.0,2.0,62.0,442.0,"(81.825666353730156, 25.50747850068101)"
459,460,vec_similairy,10,10,poly,sentence-based,n50_de_rma,"[8 1 3 1 2 1 1 4 1 3 1 9 1 1 1 7 6 0 7 0 7 7 7 3 1 1 1 1 1 1 1 1 3 1 1 1 1
 1 3 1 1 1 2 1 3 1 1 1 5 1]",918.0,96.0,1.5,40.0,878.0,"(38.29385297088173, 13.722137615831988)"
460,461,vec_similairy,10,10,linear,word-based,n50_de_rma,"[3, 3, 6, 8, 3, 2, 3, 6, 7, 3, 3, 5, 3, 1, 1, 4, 0, 6, 0, 6, 2, 2, 2, 6, 7, 7, 6, 3, 3, 9, 6, 6, 7, 6, 6, 6, 6, 3, 3, 9, 3, 2, 6, 3, 5, 3, 1, 9, 6, 6]",490.0,68.0,3.0,68.0,422.0,"(87.861103565368282, 25.281854448749176)"
461,462,vec_similairy,10,10,linear,sentence-based,n50_de_rma,"[7 0 0 0 1 0 0 4 0 9 0 6 0 0 0 0 3 0 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 2 0]",1516.0,116.0,1.0,20.0,1496.0,"(37.498568534434781, 6.0584555782826408)"
462,463,vec_similairy,10,9,cosine,word-based,n50_de_rma,"[2, 5, 3, 1, 2, 0, 2, 2, 8, 2, 2, 3, 2, 9, 9, 6, 6, 3, 0, 3, 0, 0, 0, 3, 5, 8, 8, 2, 2, 5, 2, 3, 0, 2, 2, 1, 3, 2, 2, 5, 2, 2, 2, 2, 7, 2, 9, 0, 3, 3]",530.0,70.0,3.0,66.0,464.0,"(87.68587897769828, 24.791361723640016)"
463,464,vec_similairy,10,10,cosine,sentence-based,n50_de_rma,"[4 0 6 0 6 0 0 6 7 1 9 5 9 0 0 3 3 2 8 2 9 9 9 0 0 0 9 0 0 0 0 0 4 0 0 0 0
 0 4 0 0 0 6 0 0 0 0 0 2 0]",790.0,104.0,2.5,32.0,758.0,"(39.358817356500424, 15.275381766893899)"
464,465,vec_similairy,12,9,nearest_neighbors,word-based,n50_de_rma,"[4, 4, 8, 7, 8, 5, 5, 8, 5, 8, 1, 1, 4, 4, 4, 3, 3, 1, 0, 1, 10, 10, 10, 1, 5, 8, 8, 8, 1, 6, 8, 8, 5, 8, 8, 7, 1, 4, 8, 6, 4, 5, 8, 4, 1, 4, 4, 5, 1, 5]",444.0,64.0,3.0,72.0,372.0,"(94.637316291233034, 26.295040927051215)"
465,466,vec_similairy,12,12,nearest_neighbors,sentence-based,n50_de_rma,"[ 7  4  7  1  7 10  5  3  0  3  2  9  6  5  5  1  9  3  9  3  1  1  1  8  2
  6  0  2  2 11 11  2  7  8  2  4  2  4  7 11 10 10  7 11  8  4  5  6  3  5]",260.0,54.0,4.0,82.0,178.0,"(38.168237651837977, 25.120852241800499)"
466,467,vec_similairy,12,10,precomputed,word-based,n50_de_rma,"[10, 10, 6, 7, 1, 11, 1, 6, 11, 1, 6, 2, 10, 10, 10, 0, 9, 6, 0, 1, 3, 3, 11, 6, 10, 1, 6, 6, 6, 8, 6, 6, 11, 6, 6, 6, 6, 10, 6, 8, 10, 7, 6, 10, 2, 10, 10, 8, 6, 3]",466.0,76.0,3.0,60.0,406.0,"(93.295560027551772, 26.422322288911349)"
467,468,vec_similairy,12,12,precomputed,sentence-based,n50_de_rma,"[ 1  1  7 10  7  4  4  7  4  6  0  0  0 11 11  3  3  5 10  5  2  2  2  1  1
 10  8 10  9  1  1 10  4 10 10  1 10  1  1  1  8  1  7  1  9  1 11  1  5  0]",348.0,68.0,3.0,68.0,280.0,"(38.901522341102222, 23.330582558765357)"
468,469,vec_similairy,12,9,rbf,word-based,n50_de_rma,"[5, 3, 9, 3, 9, 5, 3, 9, 5, 3, 9, 1, 3, 6, 3, 4, 11, 1, 0, 1, 5, 10, 3, 1, 5, 3, 9, 3, 3, 5, 3, 3, 5, 3, 3, 3, 3, 10, 9, 3, 10, 3, 9, 10, 1, 10, 3, 3, 3, 5]",592.0,76.0,5.0,60.0,532.0,"(84.938689734852588, 24.684850885280316)"
469,470,vec_similairy,12,12,rbf,sentence-based,n50_de_rma,"[ 1  5  9 11  9  5  5  1 11  1  3  1  6  4  4  7  1  1  1  1  7  7  7 10  2
  6 11  3  3  8  8  3  0 10  3  2  3  8  0  6  5  5  9  8 10  2  4  6  1  5]",274.0,56.0,3.5,80.0,194.0,"(37.333852370352083, 25.258418774114954)"
470,471,vec_similairy,12,5,sigmoid,word-based,n50_de_rma,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 10, 10, 6, 0, 6, 2, 11, 2, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 6, 6, 6]",1530.0,118.0,3.0,18.0,1512.0,"(70.684852915102439, 22.268948993202013)"
471,472,vec_similairy,12,12,sigmoid,sentence-based,n50_de_rma,"[ 9  0  0  0  0  0  0  9  0 11  0 10  0  0  0  0  9  0  0  9  0  0  0  0  1
  2  0  0  0  3  4  7  0  0  5  0  0  6  0  0  0  0  0  8  0  0  0  0  9  0]",1228.0,84.0,1.0,52.0,1176.0,"(33.633579489106161, 13.231989856969568)"
472,473,vec_similairy,12,9,polynomial,word-based,n50_de_rma,"[5, 5, 3, 1, 3, 9, 11, 3, 9, 2, 2, 2, 5, 2, 2, 0, 4, 2, 0, 2, 9, 6, 6, 2, 9, 3, 3, 3, 2, 11, 2, 2, 9, 2, 2, 1, 2, 5, 3, 11, 5, 1, 3, 5, 2, 5, 5, 5, 2, 2]",474.0,74.0,3.0,62.0,412.0,"(87.275838692944973, 26.076976894767281)"
473,474,vec_similairy,12,12,polynomial,sentence-based,n50_de_rma,"[ 6  0  4  0  8  0  0 10  4 11  0  4  0  0  0  7  1  5  7  2  7  7  7  4  0
  0  0  0  0  0  0  0  4  4  0  0  0  0  4  0  0  0  3  0  4  0  0  0  9  0]",838.0,90.0,1.0,46.0,792.0,"(39.082767072562419, 15.005150473190481)"
474,475,vec_similairy,12,11,poly,word-based,n50_de_rma,"[8, 8, 5, 2, 5, 6, 9, 5, 6, 5, 9, 9, 8, 1, 9, 10, 10, 2, 0, 2, 6, 8, 6, 9, 6, 4, 5, 2, 2, 11, 9, 2, 6, 5, 2, 4, 7, 8, 5, 11, 8, 4, 5, 8, 9, 8, 8, 9, 2, 6]",358.0,60.0,3.0,76.0,282.0,"(88.232655770293377, 26.455956540055809)"
475,476,vec_similairy,12,12,poly,sentence-based,n50_de_rma,"[ 7  0 10  1  4  0  0  8 10  1  0 11  0  0  0  1  6  3  1  5  1  1  1 10  0
  0  0  0  0  0  0  0 10 10  0  0  0  0 10  0  0  0  2  0 10  0  0  0  9  0]",792.0,90.0,1.0,46.0,746.0,"(38.753679359264957, 15.657266899457101)"
476,477,vec_similairy,12,12,linear,word-based,n50_de_rma,"[8, 8, 1, 11, 2, 3, 2, 1, 3, 2, 1, 9, 8, 8, 8, 10, 5, 1, 0, 2, 6, 6, 3, 1, 8, 4, 1, 1, 1, 7, 1, 1, 3, 1, 1, 1, 1, 8, 1, 7, 8, 11, 1, 8, 9, 8, 8, 7, 1, 3]",460.0,76.0,2.0,60.0,400.0,"(93.84115833856518, 26.317793283289475)"
477,478,vec_similairy,12,12,linear,sentence-based,n50_de_rma,"[ 9  0  0  0  1  0  0  8  0 11  0 10  0  0  0  0  5  3  6  2  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7  0  0  0  0  0  4  0]",1436.0,116.0,1.0,20.0,1416.0,"(38.72764193759091, 6.7925664931684908)"
478,479,vec_similairy,12,12,cosine,word-based,n50_de_rma,"[7, 7, 8, 11, 8, 0, 8, 8, 0, 8, 8, 10, 7, 7, 7, 5, 3, 8, 0, 8, 1, 1, 0, 8, 6, 9, 8, 8, 8, 2, 8, 8, 0, 8, 8, 0, 4, 7, 8, 2, 7, 11, 8, 7, 10, 7, 7, 1, 8, 4]",518.0,72.0,2.0,64.0,454.0,"(92.827931823918888, 25.922147991911434)"
479,480,vec_similairy,12,12,cosine,sentence-based,n50_de_rma,"[ 8  1  2 10  2  3 11  2  3  5  0  6  0 11 11  4  4  7  4  7  0  0  0 11  3
  1  1  1  9  1  1  1  3  1  1  1  1  1  8  1  1  1  2  1  9 11 11  1  7  0]",398.0,80.0,3.0,56.0,342.0,"(40.0425139820548, 21.790692790839245)"
480,481,vec_similairy,14,9,nearest_neighbors,word-based,n50_de_rma,"[7, 7, 6, 9, 6, 11, 0, 6, 11, 3, 6, 1, 7, 7, 7, 13, 13, 1, 0, 1, 4, 4, 11, 1, 0, 0, 6, 11, 1, 0, 6, 6, 11, 6, 6, 9, 6, 7, 6, 0, 7, 11, 6, 7, 1, 7, 7, 0, 1, 11]",416.0,62.0,7.0,74.0,342.0,"(98.39956123268405, 27.212477551366632)"
481,482,vec_similairy,14,14,nearest_neighbors,sentence-based,n50_de_rma,"[ 6  0  6  2  1  9  4  1 13  1  7 10 11  4  4  2 10  1 10  1  2  2  2  8  3
 12 13  5  5 12  3  3  6  8  5  0  5  0  6 12  9  9  1  0  8  4  4 12  1  4]",244.0,54.0,3.5,82.0,162.0,"(38.288547740819133, 25.465553494113319)"
482,483,vec_similairy,14,12,precomputed,word-based,n50_de_rma,"[10, 10, 3, 13, 3, 2, 1, 3, 6, 1, 6, 9, 10, 5, 5, 12, 8, 6, 0, 9, 2, 2, 2, 3, 9, 1, 3, 9, 10, 0, 9, 3, 9, 3, 3, 9, 13, 10, 3, 0, 10, 10, 9, 10, 11, 10, 10, 10, 9, 9]",356.0,68.0,3.0,68.0,288.0,"(98.329235244979657, 27.358814388577553)"
483,484,vec_similairy,14,14,precomputed,sentence-based,n50_de_rma,"[ 2  2 12 13 12  6  8 12 11 12  3  4  3  1  1  9  9 10 10  0  5  5  5  1  6
 10  4 10  4  2  2 10 11  4  4  4  4  2 11  1  2 10  2  1  7  2  1 10  0  3]",260.0,66.0,3.0,70.0,190.0,"(38.605398436105283, 24.862211759025371)"
484,485,vec_similairy,14,9,rbf,word-based,n50_de_rma,"[1, 3, 9, 3, 9, 1, 3, 4, 1, 3, 4, 4, 3, 7, 3, 5, 11, 4, 0, 4, 1, 12, 3, 4, 3, 3, 9, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 9, 3, 12, 3, 9, 3, 4, 12, 3, 3, 3, 3]",760.0,82.0,3.0,54.0,706.0,"(87.758588313162491, 24.389146339418268)"
485,486,vec_similairy,14,14,rbf,sentence-based,n50_de_rma,"[ 4  0  2  9  2  7  7  4 12  4 13  4  5  3  3  1  4  4  4  4  1  1  1 11 10
  5 12  8 10  5 10  8  2 11 10 10  8  0  2  5  6  6  2  0 11  0  3  5  4  9]",260.0,54.0,3.0,82.0,178.0,"(37.722120210553037, 25.562489232442179)"
486,487,vec_similairy,14,8,sigmoid,word-based,n50_de_rma,"[8, 1, 0, 1, 0, 8, 0, 0, 8, 0, 0, 0, 1, 0, 0, 4, 9, 0, 0, 0, 7, 7, 10, 0, 1, 1, 0, 8, 4, 1, 0, 0, 8, 0, 0, 8, 10, 0, 0, 1, 10, 1, 0, 1, 0, 1, 5, 1, 8, 8]",692.0,66.0,2.5,70.0,622.0,"(74.427663244039422, 26.407318526738884)"
487,488,vec_similairy,14,14,sigmoid,sentence-based,n50_de_rma,"[ 2  0  0  0  0  0  0  2  0  0 12 11  0  0  0  0  2  0  0  2  0  0  0  0  1
  7  0  0  0  3  4  6  0  0  5  0 10  8  0  0  0  0  0  9  0  0  0 13  2  0]",1114.0,74.0,1.0,62.0,1052.0,"(33.182640770699777, 15.665928634067518)"
488,489,vec_similairy,14,11,polynomial,word-based,n50_de_rma,"[10, 13, 8, 2, 8, 10, 0, 8, 10, 0, 1, 1, 13, 11, 11, 7, 3, 0, 0, 0, 10, 13, 11, 8, 0, 0, 0, 11, 4, 5, 0, 4, 10, 8, 0, 0, 11, 8, 8, 5, 13, 2, 8, 11, 1, 13, 11, 11, 0, 0]",390.0,58.0,3.0,78.0,312.0,"(90.409336903088843, 26.837118985858243)"
489,490,vec_similairy,14,14,polynomial,sentence-based,n50_de_rma,"[ 6  1  2  0  7  1  1 10  0  0  1 13  1  1  1 11  9  4  0  8 11 11 11  0  1
  1  0  1  1  1  1  1  0  0  1  1  1  1  5  1  1  1  3  1  0  1  1  1 12  1]",744.0,88.0,1.0,48.0,696.0,"(39.786058716312589, 16.420347625004787)"
490,491,vec_similairy,14,10,poly,word-based,n50_de_rma,"[1, 0, 11, 4, 11, 6, 13, 11, 13, 13, 13, 13, 0, 3, 13, 8, 2, 13, 0, 13, 1, 0, 0, 13, 1, 13, 13, 13, 13, 12, 13, 13, 1, 11, 13, 4, 11, 11, 1, 0, 0, 4, 1, 0, 13, 0, 0, 0, 1, 1]",508.0,76.0,2.0,60.0,448.0,"(91.273349420996851, 26.464052928163838)"
491,492,vec_similairy,14,14,poly,sentence-based,n50_de_rma,"[10  1  2  4  5  1  1 11  4  4  1 13  1  1  1 12  9  0  4  7 12 12 12  4  1
  1  4  1  1  1  1  1  4  4  1  1  1  1  3  1  1  1  6  1  4  1  1  1  8  1]",744.0,88.0,1.0,48.0,696.0,"(39.786058716312589, 16.420347625004787)"
492,493,vec_similairy,14,11,linear,word-based,n50_de_rma,"[0, 0, 4, 1, 3, 3, 3, 4, 3, 3, 3, 7, 0, 12, 12, 2, 6, 7, 0, 7, 9, 9, 1, 4, 7, 1, 4, 7, 0, 11, 7, 4, 7, 4, 4, 7, 7, 0, 4, 11, 0, 1, 7, 0, 13, 0, 0, 0, 7, 7]",384.0,74.0,2.0,62.0,322.0,"(98.609400444621258, 27.354855203952013)"
493,494,vec_similairy,14,14,linear,sentence-based,n50_de_rma,"[ 5  1  2  1  7  1  1  6  1 13  1  8  1  1  1  1  9  4 12 11  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  3  1  1  1  0  1  1  1  1  1 10  1]",1290.0,114.0,1.0,22.0,1268.0,"(40.023093108026366, 8.3830382430999695)"
494,495,vec_similairy,14,12,cosine,word-based,n50_de_rma,"[13, 13, 4, 10, 4, 3, 2, 4, 8, 2, 4, 9, 13, 1, 1, 7, 7, 9, 0, 9, 12, 12, 3, 4, 9, 2, 9, 9, 13, 8, 9, 4, 9, 4, 4, 9, 4, 13, 4, 8, 13, 13, 4, 13, 5, 13, 13, 8, 9, 9]",390.0,66.0,2.0,70.0,320.0,"(96.977907329547136, 26.610254711682408)"
495,496,vec_similairy,14,14,cosine,sentence-based,n50_de_rma,"[13  1  4  3  4  2  9  4 11  7  6  5  6  0  0 10 10  8 12  8  6  6  6  2  2
  3  3  2  2  1  1  3 11  3  3  0  3  1 13  2  1  2  4  2  2  1  0  0  8  1]",282.0,62.0,2.5,74.0,208.0,"(41.094136897209601, 24.25610650599614)"
496,497,vec_similairy,16,11,nearest_neighbors,word-based,n50_de_rma,"[4, 4, 8, 13, 8, 10, 0, 8, 10, 0, 0, 14, 4, 11, 3, 6, 6, 13, 0, 0, 10, 12, 10, 14, 0, 0, 8, 0, 1, 10, 0, 8, 10, 8, 0, 13, 3, 4, 8, 0, 4, 10, 0, 4, 14, 4, 4, 10, 0, 3]",396.0,60.0,3.0,76.0,320.0,"(102.29304809805262, 27.850149057905988)"
497,498,vec_similairy,16,16,nearest_neighbors,sentence-based,n50_de_rma,"[ 7 11 10  3  2  4  5  1  4  1 14  9 14 13 13  3  9  2  9  1  3  3  3 12  8
  8  4 15  0  6  0  8 10 12  0  0 15  6 10  6 11  8  2  6 12  5 13  6  2  5]",214.0,48.0,3.0,88.0,126.0,"(39.506541997402159, 25.901636945105306)"
498,499,vec_similairy,16,11,precomputed,word-based,n50_de_rma,"[9, 9, 13, 1, 13, 4, 0, 0, 5, 0, 3, 3, 9, 9, 9, 11, 11, 10, 0, 10, 8, 8, 8, 3, 9, 7, 13, 13, 10, 5, 10, 13, 13, 13, 10, 10, 13, 9, 13, 5, 9, 9, 13, 9, 3, 9, 9, 9, 10, 10]",382.0,72.0,3.0,64.0,318.0,"(100.23499316950419, 27.745236454440363)"
499,500,vec_similairy,16,16,precomputed,sentence-based,n50_de_rma,"[ 2 14  3 15  3  1 12  3 10  7 11  5 14  7  7  0  0  9  5  9  6  6  6  5 14
 14  8 14  4 14 14  4 10  4  2  7  4  2  2 14 14  1  2  1 11  7  7 11  9 13]",236.0,62.0,3.0,74.0,162.0,"(39.866113155327589, 25.100977524237337)"
500,501,vec_similairy,16,9,rbf,word-based,n50_de_rma,"[12, 15, 6, 2, 6, 1, 15, 0, 1, 15, 15, 0, 15, 4, 15, 7, 8, 0, 0, 15, 1, 12, 1, 0, 15, 15, 6, 15, 15, 15, 15, 15, 1, 6, 15, 15, 15, 15, 6, 15, 12, 15, 15, 15, 0, 15, 15, 15, 15, 15]",788.0,88.0,3.0,48.0,740.0,"(94.126240657970797, 26.202843931255305)"
501,502,vec_similairy,16,16,rbf,sentence-based,n50_de_rma,"[ 1  7  1 15  1  8  8  1 10  1  5  1  5  2  2  1  1  1  1  1  3  3  3  4  1
 11 14  6  6  0  0  6 10 13  6  7  6  0  1 11 12  9  1  0 13  7  2 11  1 15]",350.0,56.0,2.0,80.0,270.0,"(37.040717737943531, 25.184946809848949)"
502,503,vec_similairy,16,7,sigmoid,word-based,n50_de_rma,"[7, 7, 6, 2, 6, 2, 6, 6, 6, 6, 6, 6, 2, 7, 7, 1, 14, 6, 0, 6, 2, 2, 2, 6, 6, 6, 6, 6, 6, 2, 6, 6, 2, 6, 6, 6, 6, 7, 6, 2, 7, 2, 6, 7, 13, 2, 7, 2, 6, 2]",826.0,86.0,1.0,50.0,776.0,"(78.062319306183696, 25.666664827538817)"
503,504,vec_similairy,16,16,sigmoid,sentence-based,n50_de_rma,"[ 4  0  0  0  0  0  0  4  0 15 11 14  0  0  0  0  4  0  0  4  0  0  0  0  9
 10  0  0  0  3  2  5  0  0  1  0  6  7  0 13  0  0  0  8  0  0  0 12  4  0]",1000.0,68.0,1.0,68.0,932.0,"(34.45451302332625, 16.835648777342474)"
504,505,vec_similairy,16,11,polynomial,word-based,n50_de_rma,"[3, 10, 12, 14, 12, 3, 4, 0, 15, 0, 4, 4, 10, 10, 4, 8, 11, 4, 0, 4, 3, 10, 10, 4, 2, 4, 12, 4, 0, 15, 4, 4, 3, 12, 12, 14, 4, 7, 12, 10, 10, 15, 12, 10, 4, 10, 10, 4, 4, 4]",470.0,60.0,3.0,76.0,394.0,"(94.42461885937972, 26.564580500380288)"
505,506,vec_similairy,16,16,polynomial,sentence-based,n50_de_rma,"[10  1  5 15  2  1  1 14  1 15  1 15  1  1  1  6  9  8 15 12 11 11  4  1  1
  1  1  1  1  1  1  1  0  1  1  1  1  1  3  1  1  1  7  1  0  1  1  1 13  1]",880.0,96.0,1.0,40.0,840.0,"(40.359666324421546, 14.112791337685779)"
506,507,vec_similairy,16,12,poly,word-based,n50_de_rma,"[15, 3, 10, 0, 12, 6, 12, 2, 14, 2, 1, 1, 3, 1, 1, 9, 13, 2, 0, 2, 12, 3, 3, 1, 15, 12, 12, 12, 2, 14, 1, 1, 6, 10, 10, 0, 1, 10, 12, 7, 3, 3, 12, 3, 1, 3, 3, 1, 2, 1]",358.0,60.0,2.5,76.0,282.0,"(92.073026422797469, 26.405346268879814)"
507,508,vec_similairy,16,16,poly,sentence-based,n50_de_rma,"[14 15  3  0  4 15 15 13 15  0 15  0 15 15 15  1  9  2  0  8 10 10  5 15 15
 15 15 15 15 15 15 15 11 15 15 15 15 15  7 15 15 15  6 15 11 15 15 15 12 15]",880.0,96.0,1.0,40.0,840.0,"(40.359666324421546, 14.112791337685779)"
508,509,vec_similairy,16,11,linear,word-based,n50_de_rma,"[4, 4, 2, 6, 3, 1, 3, 2, 3, 3, 3, 7, 4, 4, 4, 11, 11, 7, 0, 7, 1, 1, 1, 2, 7, 10, 7, 7, 11, 15, 7, 2, 7, 2, 2, 7, 7, 4, 2, 15, 4, 6, 2, 4, 8, 4, 4, 15, 7, 7]",382.0,64.0,3.0,72.0,310.0,"(103.22276738967123, 27.787096289129209)"
509,510,vec_similairy,16,16,linear,sentence-based,n50_de_rma,"[ 9  0  5  0  7  0  0 13  0 14  0 12  0  0  0  1  6  2 15 10  0  0  0  0  0
  0  0  0  0  0  0  0  8  0  0  0  0  0  3  0  0  0  4  0  0  0  0  0 11  0]",1168.0,104.0,1.0,32.0,1136.0,"(41.117116338223454, 10.058145768456928)"
510,511,vec_similairy,16,12,cosine,word-based,n50_de_rma,"[4, 4, 3, 2, 7, 9, 7, 3, 9, 7, 3, 13, 4, 4, 4, 10, 10, 13, 0, 5, 0, 0, 9, 3, 5, 11, 5, 5, 4, 6, 5, 5, 5, 3, 5, 13, 13, 4, 3, 6, 4, 2, 5, 4, 12, 4, 4, 4, 13, 13]",330.0,72.0,3.0,64.0,266.0,"(101.01167355425184, 26.996466608945848)"
